,variable,Date,Hour,value,units,site,dates,WeekDay,WeekPart,time stamp
5913,Total.Flow,4/14/2017,7,0.274266667,GPM,BuildingB,4/14/2017,6,Weekend,4/14/2017 7:00
5914,Total.Flow,4/14/2017,8,0.511133333,GPM,BuildingB,4/14/2017,6,Weekend,4/14/2017 8:00
5915,Total.Flow,4/14/2017,9,0.211933333,GPM,BuildingB,4/14/2017,6,Weekend,4/14/2017 9:00
5916,Total.Flow,4/14/2017,10,0.286733333,GPM,BuildingB,4/14/2017,6,Weekend,4/14/2017 10:00
5917,Total.Flow,4/14/2017,11,0.2992,GPM,BuildingB,4/14/2017,6,Weekend,4/14/2017 11:00
5918,Total.Flow,4/14/2017,12,0.872666667,GPM,BuildingB,4/14/2017,6,Weekend,4/14/2017 12:00
5919,Total.Flow,4/14/2017,13,0.1496,GPM,BuildingB,4/14/2017,6,Weekend,4/14/2017 13:00
5920,Total.Flow,4/14/2017,14,0.087266667,GPM,BuildingB,4/14/2017,6,Weekend,4/14/2017 14:00
5921,Total.Flow,4/14/2017,15,0.124666667,GPM,BuildingB,4/14/2017,6,Weekend,4/14/2017 15:00
5922,Total.Flow,4/14/2017,16,0.723066667,GPM,BuildingB,4/14/2017,6,Weekend,4/14/2017 16:00
5923,Total.Flow,4/14/2017,17,0.174533333,GPM,BuildingB,4/14/2017,6,Weekend,4/14/2017 17:00
5924,Total.Flow,4/14/2017,18,0.5236,GPM,BuildingB,4/14/2017,6,Weekend,4/14/2017 18:00
5925,Total.Flow,4/14/2017,19,0.286733333,GPM,BuildingB,4/14/2017,6,Weekend,4/14/2017 19:00
5926,Total.Flow,4/14/2017,20,0.423866667,GPM,BuildingB,4/14/2017,6,Weekend,4/14/2017 20:00
5927,Total.Flow,4/14/2017,21,0.473733333,GPM,BuildingB,4/14/2017,6,Weekend,4/14/2017 21:00
5928,Total.Flow,4/14/2017,22,0.137133333,GPM,BuildingB,4/14/2017,6,Weekend,4/14/2017 22:00
5929,Total.Flow,4/14/2017,23,0.062333333,GPM,BuildingB,4/14/2017,6,Weekend,4/14/2017 23:00
5930,Total.Flow,4/15/2017,0,0.211933333,GPM,BuildingB,4/15/2017,7,Weekend,4/15/2017 0:00
5931,Total.Flow,4/15/2017,1,0.024933333,GPM,BuildingB,4/15/2017,7,Weekend,4/15/2017 1:00
5932,Total.Flow,4/15/2017,2,0.049866667,GPM,BuildingB,4/15/2017,7,Weekend,4/15/2017 2:00
5933,Total.Flow,4/15/2017,3,0,GPM,BuildingB,4/15/2017,7,Weekend,4/15/2017 3:00
5934,Total.Flow,4/15/2017,4,0.024933333,GPM,BuildingB,4/15/2017,7,Weekend,4/15/2017 4:00
5935,Total.Flow,4/15/2017,5,0,GPM,BuildingB,4/15/2017,7,Weekend,4/15/2017 5:00
5936,Total.Flow,4/15/2017,6,0.162066667,GPM,BuildingB,4/15/2017,7,Weekend,4/15/2017 6:00
5937,Total.Flow,4/15/2017,7,0.904066667,GPM,BuildingB,4/15/2017,7,Weekend,4/15/2017 7:00
5938,Total.Flow,4/15/2017,8,0.2618,GPM,BuildingB,4/15/2017,7,Weekend,4/15/2017 8:00
5939,Total.Flow,4/15/2017,9,0.1122,GPM,BuildingB,4/15/2017,7,Weekend,4/15/2017 9:00
5940,Total.Flow,4/15/2017,10,0.610866667,GPM,BuildingB,4/15/2017,7,Weekend,4/15/2017 10:00
5941,Total.Flow,4/15/2017,11,1.545866667,GPM,BuildingB,4/15/2017,7,Weekend,4/15/2017 11:00
5942,Total.Flow,4/15/2017,12,1.122,GPM,BuildingB,4/15/2017,7,Weekend,4/15/2017 12:00
5943,Total.Flow,4/15/2017,13,0.162066667,GPM,BuildingB,4/15/2017,7,Weekend,4/15/2017 13:00
5944,Total.Flow,4/15/2017,14,0.099733333,GPM,BuildingB,4/15/2017,7,Weekend,4/15/2017 14:00
5945,Total.Flow,4/15/2017,15,0.099733333,GPM,BuildingB,4/15/2017,7,Weekend,4/15/2017 15:00
5946,Total.Flow,4/15/2017,16,0.548533333,GPM,BuildingB,4/15/2017,7,Weekend,4/15/2017 16:00
5947,Total.Flow,4/15/2017,17,0.405266667,GPM,BuildingB,4/15/2017,7,Weekend,4/15/2017 17:00
5948,Total.Flow,4/15/2017,18,0.4114,GPM,BuildingB,4/15/2017,7,Weekend,4/15/2017 18:00
5949,Total.Flow,4/15/2017,19,0.274266667,GPM,BuildingB,4/15/2017,7,Weekend,4/15/2017 19:00
5950,Total.Flow,4/15/2017,20,0.511133333,GPM,BuildingB,4/15/2017,7,Weekend,4/15/2017 20:00
5951,Total.Flow,4/15/2017,21,0.162066667,GPM,BuildingB,4/15/2017,7,Weekend,4/15/2017 21:00
5952,Total.Flow,4/15/2017,22,0.511133333,GPM,BuildingB,4/15/2017,7,Weekend,4/15/2017 22:00
5953,Total.Flow,4/15/2017,23,0.573466667,GPM,BuildingB,4/15/2017,7,Weekend,4/15/2017 23:00
5954,Total.Flow,4/16/2017,0,0.062333333,GPM,BuildingB,4/16/2017,1,Weekday,4/16/2017 0:00
5955,Total.Flow,4/16/2017,1,0.062333333,GPM,BuildingB,4/16/2017,1,Weekday,4/16/2017 1:00
5956,Total.Flow,4/16/2017,2,0.024933333,GPM,BuildingB,4/16/2017,1,Weekday,4/16/2017 2:00
5957,Total.Flow,4/16/2017,3,0,GPM,BuildingB,4/16/2017,1,Weekday,4/16/2017 3:00
5958,Total.Flow,4/16/2017,4,0,GPM,BuildingB,4/16/2017,1,Weekday,4/16/2017 4:00
5959,Total.Flow,4/16/2017,5,0,GPM,BuildingB,4/16/2017,1,Weekday,4/16/2017 5:00
5960,Total.Flow,4/16/2017,6,0.087266667,GPM,BuildingB,4/16/2017,1,Weekday,4/16/2017 6:00
5961,Total.Flow,4/16/2017,7,0.124666667,GPM,BuildingB,4/16/2017,1,Weekday,4/16/2017 7:00
5962,Total.Flow,4/16/2017,8,1.2342,GPM,BuildingB,4/16/2017,1,Weekday,4/16/2017 8:00
5963,Total.Flow,4/16/2017,9,1.5334,GPM,BuildingB,4/16/2017,1,Weekday,4/16/2017 9:00
5964,Total.Flow,4/16/2017,10,0.835266667,GPM,BuildingB,4/16/2017,1,Weekday,4/16/2017 10:00
5965,Total.Flow,4/16/2017,11,0.548533333,GPM,BuildingB,4/16/2017,1,Weekday,4/16/2017 11:00
5966,Total.Flow,4/16/2017,12,1.2716,GPM,BuildingB,4/16/2017,1,Weekday,4/16/2017 12:00
5967,Total.Flow,4/16/2017,13,0.187,GPM,BuildingB,4/16/2017,1,Weekday,4/16/2017 13:00
5968,Total.Flow,4/16/2017,14,0.536066667,GPM,BuildingB,4/16/2017,1,Weekday,4/16/2017 14:00
5969,Total.Flow,4/16/2017,15,0.797866667,GPM,BuildingB,4/16/2017,1,Weekday,4/16/2017 15:00
5970,Total.Flow,4/16/2017,16,0.160283333,GPM,BuildingB,4/16/2017,1,Weekday,4/16/2017 16:00
5971,Total.Flow,4/16/2017,17,0.137133333,GPM,BuildingB,4/16/2017,1,Weekday,4/16/2017 17:00
5972,Total.Flow,4/16/2017,18,0.349066667,GPM,BuildingB,4/16/2017,1,Weekday,4/16/2017 18:00
5973,Total.Flow,4/16/2017,19,0.174533333,GPM,BuildingB,4/16/2017,1,Weekday,4/16/2017 19:00
5974,Total.Flow,4/16/2017,20,0.211933333,GPM,BuildingB,4/16/2017,1,Weekday,4/16/2017 20:00
5975,Total.Flow,4/16/2017,21,0.1122,GPM,BuildingB,4/16/2017,1,Weekday,4/16/2017 21:00
5976,Total.Flow,4/16/2017,22,0.1122,GPM,BuildingB,4/16/2017,1,Weekday,4/16/2017 22:00
5977,Total.Flow,4/16/2017,23,0.398933333,GPM,BuildingB,4/16/2017,1,Weekday,4/16/2017 23:00
5978,Total.Flow,4/17/2017,0,0.099733333,GPM,BuildingB,4/17/2017,2,Weekday,4/17/2017 0:00
5979,Total.Flow,4/17/2017,1,0,GPM,BuildingB,4/17/2017,2,Weekday,4/17/2017 1:00
5980,Total.Flow,4/17/2017,2,0.012466667,GPM,BuildingB,4/17/2017,2,Weekday,4/17/2017 2:00
5981,Total.Flow,4/17/2017,3,0,GPM,BuildingB,4/17/2017,2,Weekday,4/17/2017 3:00
5982,Total.Flow,4/17/2017,4,0.024933333,GPM,BuildingB,4/17/2017,2,Weekday,4/17/2017 4:00
5983,Total.Flow,4/17/2017,5,0,GPM,BuildingB,4/17/2017,2,Weekday,4/17/2017 5:00
5984,Total.Flow,4/17/2017,6,0,GPM,BuildingB,4/17/2017,2,Weekday,4/17/2017 6:00
5985,Total.Flow,4/17/2017,7,2.306333333,GPM,BuildingB,4/17/2017,2,Weekday,4/17/2017 7:00
5986,Total.Flow,4/17/2017,8,0.374,GPM,BuildingB,4/17/2017,2,Weekday,4/17/2017 8:00
5987,Total.Flow,4/17/2017,9,0.162066667,GPM,BuildingB,4/17/2017,2,Weekday,4/17/2017 9:00
5988,Total.Flow,4/17/2017,10,0.187,GPM,BuildingB,4/17/2017,2,Weekday,4/17/2017 10:00
5989,Total.Flow,4/17/2017,11,0.311666667,GPM,BuildingB,4/17/2017,2,Weekday,4/17/2017 11:00
5990,Total.Flow,4/17/2017,12,0.1122,GPM,BuildingB,4/17/2017,2,Weekday,4/17/2017 12:00
5991,Total.Flow,4/17/2017,13,0.2992,GPM,BuildingB,4/17/2017,2,Weekday,4/17/2017 13:00
5992,Total.Flow,4/17/2017,14,0.436333333,GPM,BuildingB,4/17/2017,2,Weekday,4/17/2017 14:00
5993,Total.Flow,4/17/2017,15,0.137133333,GPM,BuildingB,4/17/2017,2,Weekday,4/17/2017 15:00
5994,Total.Flow,4/17/2017,16,0.249333333,GPM,BuildingB,4/17/2017,2,Weekday,4/17/2017 16:00
5995,Total.Flow,4/17/2017,17,0.1122,GPM,BuildingB,4/17/2017,2,Weekday,4/17/2017 17:00
5996,Total.Flow,4/17/2017,18,0.4114,GPM,BuildingB,4/17/2017,2,Weekday,4/17/2017 18:00
5997,Total.Flow,4/17/2017,19,0.4862,GPM,BuildingB,4/17/2017,2,Weekday,4/17/2017 19:00
5998,Total.Flow,4/17/2017,20,0.099733333,GPM,BuildingB,4/17/2017,2,Weekday,4/17/2017 20:00
5999,Total.Flow,4/17/2017,21,0.573466667,GPM,BuildingB,4/17/2017,2,Weekday,4/17/2017 21:00
6000,Total.Flow,4/17/2017,22,0.324133333,GPM,BuildingB,4/17/2017,2,Weekday,4/17/2017 22:00
6001,Total.Flow,4/17/2017,23,0.187,GPM,BuildingB,4/17/2017,2,Weekday,4/17/2017 23:00
6002,Total.Flow,4/18/2017,0,0.099733333,GPM,BuildingB,4/18/2017,3,Weekday,4/18/2017 0:00
6003,Total.Flow,4/18/2017,1,0.012466667,GPM,BuildingB,4/18/2017,3,Weekday,4/18/2017 1:00
6004,Total.Flow,4/18/2017,2,0,GPM,BuildingB,4/18/2017,3,Weekday,4/18/2017 2:00
6005,Total.Flow,4/18/2017,3,0.012466667,GPM,BuildingB,4/18/2017,3,Weekday,4/18/2017 3:00
6006,Total.Flow,4/18/2017,4,0,GPM,BuildingB,4/18/2017,3,Weekday,4/18/2017 4:00
6007,Total.Flow,4/18/2017,5,0,GPM,BuildingB,4/18/2017,3,Weekday,4/18/2017 5:00
6008,Total.Flow,4/18/2017,6,0.5984,GPM,BuildingB,4/18/2017,3,Weekday,4/18/2017 6:00
6009,Total.Flow,4/18/2017,7,2.642933333,GPM,BuildingB,4/18/2017,3,Weekday,4/18/2017 7:00
6010,Total.Flow,4/18/2017,8,0.4114,GPM,BuildingB,4/18/2017,3,Weekday,4/18/2017 8:00
6011,Total.Flow,4/18/2017,9,0.648266667,GPM,BuildingB,4/18/2017,3,Weekday,4/18/2017 9:00
6012,Total.Flow,4/18/2017,10,0.187,GPM,BuildingB,4/18/2017,3,Weekday,4/18/2017 10:00
6013,Total.Flow,4/18/2017,11,0.398933333,GPM,BuildingB,4/18/2017,3,Weekday,4/18/2017 11:00
6014,Total.Flow,4/18/2017,12,0.19725,GPM,BuildingB,4/18/2017,3,Weekday,4/18/2017 12:00
6015,Total.Flow,4/18/2017,13,0.274266667,GPM,BuildingB,4/18/2017,3,Weekday,4/18/2017 13:00
6016,Total.Flow,4/18/2017,14,0.199466667,GPM,BuildingB,4/18/2017,3,Weekday,4/18/2017 14:00
6017,Total.Flow,4/18/2017,15,0.1122,GPM,BuildingB,4/18/2017,3,Weekday,4/18/2017 15:00
6018,Total.Flow,4/18/2017,16,0.174533333,GPM,BuildingB,4/18/2017,3,Weekday,4/18/2017 16:00
6019,Total.Flow,4/18/2017,17,0.548533333,GPM,BuildingB,4/18/2017,3,Weekday,4/18/2017 17:00
6020,Total.Flow,4/18/2017,18,0.748,GPM,BuildingB,4/18/2017,3,Weekday,4/18/2017 18:00
6021,Total.Flow,4/18/2017,19,1.059666667,GPM,BuildingB,4/18/2017,3,Weekday,4/18/2017 19:00
6022,Total.Flow,4/18/2017,20,0.847733333,GPM,BuildingB,4/18/2017,3,Weekday,4/18/2017 20:00
6023,Total.Flow,4/18/2017,21,0.423866667,GPM,BuildingB,4/18/2017,3,Weekday,4/18/2017 21:00
6024,Total.Flow,4/18/2017,22,0.6732,GPM,BuildingB,4/18/2017,3,Weekday,4/18/2017 22:00
6025,Total.Flow,4/18/2017,23,0.137133333,GPM,BuildingB,4/18/2017,3,Weekday,4/18/2017 23:00
6026,Total.Flow,4/19/2017,0,0.187,GPM,BuildingB,4/19/2017,4,Weekday,4/19/2017 0:00
6027,Total.Flow,4/19/2017,1,0,GPM,BuildingB,4/19/2017,4,Weekday,4/19/2017 1:00
6028,Total.Flow,4/19/2017,2,0,GPM,BuildingB,4/19/2017,4,Weekday,4/19/2017 2:00
6029,Total.Flow,4/19/2017,3,0,GPM,BuildingB,4/19/2017,4,Weekday,4/19/2017 3:00
6030,Total.Flow,4/19/2017,4,0,GPM,BuildingB,4/19/2017,4,Weekday,4/19/2017 4:00
6031,Total.Flow,4/19/2017,5,0.0748,GPM,BuildingB,4/19/2017,4,Weekday,4/19/2017 5:00
6032,Total.Flow,4/19/2017,6,0.012466667,GPM,BuildingB,4/19/2017,4,Weekday,4/19/2017 6:00
6033,Total.Flow,4/19/2017,7,2.792533333,GPM,BuildingB,4/19/2017,4,Weekday,4/19/2017 7:00
6034,Total.Flow,4/19/2017,8,0.648266667,GPM,BuildingB,4/19/2017,4,Weekday,4/19/2017 8:00
6035,Total.Flow,4/19/2017,9,0.166216667,GPM,BuildingB,4/19/2017,4,Weekday,4/19/2017 9:00
6036,Total.Flow,4/19/2017,10,0.386466667,GPM,BuildingB,4/19/2017,4,Weekday,4/19/2017 10:00
6037,Total.Flow,4/19/2017,11,0.162066667,GPM,BuildingB,4/19/2017,4,Weekday,4/19/2017 11:00
6038,Total.Flow,4/19/2017,12,0.236866667,GPM,BuildingB,4/19/2017,4,Weekday,4/19/2017 12:00
6039,Total.Flow,4/19/2017,13,0.1496,GPM,BuildingB,4/19/2017,4,Weekday,4/19/2017 13:00
6040,Total.Flow,4/19/2017,14,0.3366,GPM,BuildingB,4/19/2017,4,Weekday,4/19/2017 14:00
6041,Total.Flow,4/19/2017,15,0.4862,GPM,BuildingB,4/19/2017,4,Weekday,4/19/2017 15:00
6042,Total.Flow,4/19/2017,16,0.349066667,GPM,BuildingB,4/19/2017,4,Weekday,4/19/2017 16:00
6043,Total.Flow,4/19/2017,17,0.236866667,GPM,BuildingB,4/19/2017,4,Weekday,4/19/2017 17:00
6044,Total.Flow,4/19/2017,18,0.099733333,GPM,BuildingB,4/19/2017,4,Weekday,4/19/2017 18:00
6045,Total.Flow,4/19/2017,19,0.461266667,GPM,BuildingB,4/19/2017,4,Weekday,4/19/2017 19:00
6046,Total.Flow,4/19/2017,20,0.447616667,GPM,BuildingB,4/19/2017,4,Weekday,4/19/2017 20:00
6047,Total.Flow,4/19/2017,21,0.2618,GPM,BuildingB,4/19/2017,4,Weekday,4/19/2017 21:00
6048,Total.Flow,4/19/2017,22,0.872666667,GPM,BuildingB,4/19/2017,4,Weekday,4/19/2017 22:00
6049,Total.Flow,4/19/2017,23,0.0748,GPM,BuildingB,4/19/2017,4,Weekday,4/19/2017 23:00
6050,Total.Flow,4/20/2017,0,0.012466667,GPM,BuildingB,4/20/2017,5,Weekday,4/20/2017 0:00
6051,Total.Flow,4/20/2017,1,0.024933333,GPM,BuildingB,4/20/2017,5,Weekday,4/20/2017 1:00
6052,Total.Flow,4/20/2017,2,0.2618,GPM,BuildingB,4/20/2017,5,Weekday,4/20/2017 2:00
6053,Total.Flow,4/20/2017,3,0,GPM,BuildingB,4/20/2017,5,Weekday,4/20/2017 3:00
6054,Total.Flow,4/20/2017,4,0.024933333,GPM,BuildingB,4/20/2017,5,Weekday,4/20/2017 4:00
6055,Total.Flow,4/20/2017,5,0,GPM,BuildingB,4/20/2017,5,Weekday,4/20/2017 5:00
6056,Total.Flow,4/20/2017,6,0.0748,GPM,BuildingB,4/20/2017,5,Weekday,4/20/2017 6:00
6057,Total.Flow,4/20/2017,7,1.732866667,GPM,BuildingB,4/20/2017,5,Weekday,4/20/2017 7:00
6058,Total.Flow,4/20/2017,8,0.735533333,GPM,BuildingB,4/20/2017,5,Weekday,4/20/2017 8:00
6059,Total.Flow,4/20/2017,9,0.610866667,GPM,BuildingB,4/20/2017,5,Weekday,4/20/2017 9:00
6060,Total.Flow,4/20/2017,10,0.398933333,GPM,BuildingB,4/20/2017,5,Weekday,4/20/2017 10:00
6061,Total.Flow,4/20/2017,11,0.236866667,GPM,BuildingB,4/20/2017,5,Weekday,4/20/2017 11:00
6062,Total.Flow,4/20/2017,12,0.685666667,GPM,BuildingB,4/20/2017,5,Weekday,4/20/2017 12:00
6063,Total.Flow,4/20/2017,13,0.548533333,GPM,BuildingB,4/20/2017,5,Weekday,4/20/2017 13:00
6064,Total.Flow,4/20/2017,14,0.162066667,GPM,BuildingB,4/20/2017,5,Weekday,4/20/2017 14:00
6065,Total.Flow,4/20/2017,15,0.4488,GPM,BuildingB,4/20/2017,5,Weekday,4/20/2017 15:00
6066,Total.Flow,4/20/2017,16,0.236866667,GPM,BuildingB,4/20/2017,5,Weekday,4/20/2017 16:00
6067,Total.Flow,4/20/2017,17,0.585933333,GPM,BuildingB,4/20/2017,5,Weekday,4/20/2017 17:00
6068,Total.Flow,4/20/2017,18,0.311666667,GPM,BuildingB,4/20/2017,5,Weekday,4/20/2017 18:00
6069,Total.Flow,4/20/2017,19,0.423866667,GPM,BuildingB,4/20/2017,5,Weekday,4/20/2017 19:00
6070,Total.Flow,4/20/2017,20,0.398933333,GPM,BuildingB,4/20/2017,5,Weekday,4/20/2017 20:00
6071,Total.Flow,4/20/2017,21,0.162066667,GPM,BuildingB,4/20/2017,5,Weekday,4/20/2017 21:00
6072,Total.Flow,4/20/2017,22,0.1122,GPM,BuildingB,4/20/2017,5,Weekday,4/20/2017 22:00
6073,Total.Flow,4/20/2017,23,0.199466667,GPM,BuildingB,4/20/2017,5,Weekday,4/20/2017 23:00
6074,Total.Flow,4/21/2017,0,0.361533333,GPM,BuildingB,4/21/2017,6,Weekend,4/21/2017 0:00
6075,Total.Flow,4/21/2017,1,0.012466667,GPM,BuildingB,4/21/2017,6,Weekend,4/21/2017 1:00
6076,Total.Flow,4/21/2017,2,0,GPM,BuildingB,4/21/2017,6,Weekend,4/21/2017 2:00
6077,Total.Flow,4/21/2017,3,0.012466667,GPM,BuildingB,4/21/2017,6,Weekend,4/21/2017 3:00
6078,Total.Flow,4/21/2017,4,0,GPM,BuildingB,4/21/2017,6,Weekend,4/21/2017 4:00
6079,Total.Flow,4/21/2017,5,0,GPM,BuildingB,4/21/2017,6,Weekend,4/21/2017 5:00
6080,Total.Flow,4/21/2017,6,0.361533333,GPM,BuildingB,4/21/2017,6,Weekend,4/21/2017 6:00
6081,Total.Flow,4/21/2017,7,1.683,GPM,BuildingB,4/21/2017,6,Weekend,4/21/2017 7:00
6082,Total.Flow,4/21/2017,8,0.087266667,GPM,BuildingB,4/21/2017,6,Weekend,4/21/2017 8:00
6083,Total.Flow,4/21/2017,9,0.423866667,GPM,BuildingB,4/21/2017,6,Weekend,4/21/2017 9:00
6084,Total.Flow,4/21/2017,10,0.211933333,GPM,BuildingB,4/21/2017,6,Weekend,4/21/2017 10:00
6085,Total.Flow,4/21/2017,11,0.847733333,GPM,BuildingB,4/21/2017,6,Weekend,4/21/2017 11:00
6086,Total.Flow,4/21/2017,12,0.286733333,GPM,BuildingB,4/21/2017,6,Weekend,4/21/2017 12:00
6087,Total.Flow,4/21/2017,13,0.199466667,GPM,BuildingB,4/21/2017,6,Weekend,4/21/2017 13:00
6088,Total.Flow,4/21/2017,14,0.1496,GPM,BuildingB,4/21/2017,6,Weekend,4/21/2017 14:00
6089,Total.Flow,4/21/2017,15,0.660733333,GPM,BuildingB,4/21/2017,6,Weekend,4/21/2017 15:00
6090,Total.Flow,4/21/2017,16,0.049866667,GPM,BuildingB,4/21/2017,6,Weekend,4/21/2017 16:00
6091,Total.Flow,4/21/2017,17,0.8228,GPM,BuildingB,4/21/2017,6,Weekend,4/21/2017 17:00
6092,Total.Flow,4/21/2017,18,0.6358,GPM,BuildingB,4/21/2017,6,Weekend,4/21/2017 18:00
6093,Total.Flow,4/21/2017,19,0.511133333,GPM,BuildingB,4/21/2017,6,Weekend,4/21/2017 19:00
6094,Total.Flow,4/21/2017,20,0.137133333,GPM,BuildingB,4/21/2017,6,Weekend,4/21/2017 20:00
6095,Total.Flow,4/21/2017,21,0.236866667,GPM,BuildingB,4/21/2017,6,Weekend,4/21/2017 21:00
6096,Total.Flow,4/21/2017,22,1.146933333,GPM,BuildingB,4/21/2017,6,Weekend,4/21/2017 22:00
6097,Total.Flow,4/21/2017,23,0.585933333,GPM,BuildingB,4/21/2017,6,Weekend,4/21/2017 23:00
6098,Total.Flow,4/22/2017,0,0.1122,GPM,BuildingB,4/22/2017,7,Weekend,4/22/2017 0:00
6099,Total.Flow,4/22/2017,1,0.137133333,GPM,BuildingB,4/22/2017,7,Weekend,4/22/2017 1:00
6100,Total.Flow,4/22/2017,2,0,GPM,BuildingB,4/22/2017,7,Weekend,4/22/2017 2:00
6101,Total.Flow,4/22/2017,3,0,GPM,BuildingB,4/22/2017,7,Weekend,4/22/2017 3:00
6102,Total.Flow,4/22/2017,4,0,GPM,BuildingB,4/22/2017,7,Weekend,4/22/2017 4:00
6103,Total.Flow,4/22/2017,5,0,GPM,BuildingB,4/22/2017,7,Weekend,4/22/2017 5:00
6104,Total.Flow,4/22/2017,6,0.1122,GPM,BuildingB,4/22/2017,7,Weekend,4/22/2017 6:00
6105,Total.Flow,4/22/2017,7,0.461266667,GPM,BuildingB,4/22/2017,7,Weekend,4/22/2017 7:00
6106,Total.Flow,4/22/2017,8,0.1122,GPM,BuildingB,4/22/2017,7,Weekend,4/22/2017 8:00
6107,Total.Flow,4/22/2017,9,0.698133333,GPM,BuildingB,4/22/2017,7,Weekend,4/22/2017 9:00
6108,Total.Flow,4/22/2017,10,1.0846,GPM,BuildingB,4/22/2017,7,Weekend,4/22/2017 10:00
6109,Total.Flow,4/22/2017,11,0.735533333,GPM,BuildingB,4/22/2017,7,Weekend,4/22/2017 11:00
6110,Total.Flow,4/22/2017,12,1.09515,GPM,BuildingB,4/22/2017,7,Weekend,4/22/2017 12:00
6111,Total.Flow,4/22/2017,13,0.374,GPM,BuildingB,4/22/2017,7,Weekend,4/22/2017 13:00
6112,Total.Flow,4/22/2017,14,0.324133333,GPM,BuildingB,4/22/2017,7,Weekend,4/22/2017 14:00
6113,Total.Flow,4/22/2017,15,0.2992,GPM,BuildingB,4/22/2017,7,Weekend,4/22/2017 15:00
6114,Total.Flow,4/22/2017,16,0.5236,GPM,BuildingB,4/22/2017,7,Weekend,4/22/2017 16:00
6115,Total.Flow,4/22/2017,17,0.062333333,GPM,BuildingB,4/22/2017,7,Weekend,4/22/2017 17:00
6116,Total.Flow,4/22/2017,18,0.748,GPM,BuildingB,4/22/2017,7,Weekend,4/22/2017 18:00
6117,Total.Flow,4/22/2017,19,0.4488,GPM,BuildingB,4/22/2017,7,Weekend,4/22/2017 19:00
6118,Total.Flow,4/22/2017,20,0.049866667,GPM,BuildingB,4/22/2017,7,Weekend,4/22/2017 20:00
6119,Total.Flow,4/22/2017,21,0.087266667,GPM,BuildingB,4/22/2017,7,Weekend,4/22/2017 21:00
6120,Total.Flow,4/22/2017,22,0.1496,GPM,BuildingB,4/22/2017,7,Weekend,4/22/2017 22:00
6121,Total.Flow,4/22/2017,23,0.4114,GPM,BuildingB,4/22/2017,7,Weekend,4/22/2017 23:00
6122,Total.Flow,4/23/2017,0,0.062333333,GPM,BuildingB,4/23/2017,1,Weekday,4/23/2017 0:00
6123,Total.Flow,4/23/2017,1,0.024933333,GPM,BuildingB,4/23/2017,1,Weekday,4/23/2017 1:00
6124,Total.Flow,4/23/2017,2,0,GPM,BuildingB,4/23/2017,1,Weekday,4/23/2017 2:00
6125,Total.Flow,4/23/2017,3,0.024933333,GPM,BuildingB,4/23/2017,1,Weekday,4/23/2017 3:00
6126,Total.Flow,4/23/2017,4,0,GPM,BuildingB,4/23/2017,1,Weekday,4/23/2017 4:00
6127,Total.Flow,4/23/2017,5,0,GPM,BuildingB,4/23/2017,1,Weekday,4/23/2017 5:00
6128,Total.Flow,4/23/2017,6,0,GPM,BuildingB,4/23/2017,1,Weekday,4/23/2017 6:00
6129,Total.Flow,4/23/2017,7,0.087266667,GPM,BuildingB,4/23/2017,1,Weekday,4/23/2017 7:00
6130,Total.Flow,4/23/2017,8,0.698133333,GPM,BuildingB,4/23/2017,1,Weekday,4/23/2017 8:00
6131,Total.Flow,4/23/2017,9,1.321466667,GPM,BuildingB,4/23/2017,1,Weekday,4/23/2017 9:00
6132,Total.Flow,4/23/2017,10,3.316133333,GPM,BuildingB,4/23/2017,1,Weekday,4/23/2017 10:00
6133,Total.Flow,4/23/2017,11,0.199466667,GPM,BuildingB,4/23/2017,1,Weekday,4/23/2017 11:00
6134,Total.Flow,4/23/2017,12,0.398933333,GPM,BuildingB,4/23/2017,1,Weekday,4/23/2017 12:00
6135,Total.Flow,4/23/2017,13,0.361533333,GPM,BuildingB,4/23/2017,1,Weekday,4/23/2017 13:00
6136,Total.Flow,4/23/2017,14,1.2342,GPM,BuildingB,4/23/2017,1,Weekday,4/23/2017 14:00
6137,Total.Flow,4/23/2017,15,0.7106,GPM,BuildingB,4/23/2017,1,Weekday,4/23/2017 15:00
6138,Total.Flow,4/23/2017,16,0.374,GPM,BuildingB,4/23/2017,1,Weekday,4/23/2017 16:00
6139,Total.Flow,4/23/2017,17,0.2992,GPM,BuildingB,4/23/2017,1,Weekday,4/23/2017 17:00
6140,Total.Flow,4/23/2017,18,0.274266667,GPM,BuildingB,4/23/2017,1,Weekday,4/23/2017 18:00
6141,Total.Flow,4/23/2017,19,0.536066667,GPM,BuildingB,4/23/2017,1,Weekday,4/23/2017 19:00
6142,Total.Flow,4/23/2017,20,0.0748,GPM,BuildingB,4/23/2017,1,Weekday,4/23/2017 20:00
6143,Total.Flow,4/23/2017,21,0.2618,GPM,BuildingB,4/23/2017,1,Weekday,4/23/2017 21:00
6144,Total.Flow,4/23/2017,22,0.137133333,GPM,BuildingB,4/23/2017,1,Weekday,4/23/2017 22:00
6145,Total.Flow,4/23/2017,23,0.187,GPM,BuildingB,4/23/2017,1,Weekday,4/23/2017 23:00
6146,Total.Flow,4/24/2017,0,0.0748,GPM,BuildingB,4/24/2017,2,Weekday,4/24/2017 0:00
6147,Total.Flow,4/24/2017,1,0,GPM,BuildingB,4/24/2017,2,Weekday,4/24/2017 1:00
6148,Total.Flow,4/24/2017,2,0,GPM,BuildingB,4/24/2017,2,Weekday,4/24/2017 2:00
